fecha,grupo,partida,devengado
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",119336.79000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",120036.38
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",121490.63
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",121605.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",122119.44
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",125225.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",125322.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",125936.65
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",126051.07
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",126221.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",126238.12
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",126486.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",127045.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",128237.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",128754.95
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",128827.67
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",129031.7
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",130635.09
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",131499.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",132180.98
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",132763.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",134713.87
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",135477.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",136184.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",136520.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",136638.13
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",140034.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",140454.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",140783.45
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",140937.48
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",141885.43
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",143102.41
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",144260.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",144516.01
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",145134.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",145351.7
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",146398.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",146752.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",147603.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",151117.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",151245.45
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",152974.84
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",153004.98
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",153247.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",153700.32
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",153768.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",153867.37
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",155474.96000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",156540.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",156980.01
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",160057.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",160263.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",160859.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",161698.11000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",164202.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",164723.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",165894.33
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",166065.75
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",167224.61
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",168120.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",168448.25
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",169255.19
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",170675.19
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",174391.01
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",175648.13
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",176965.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",177438.15999999997
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",178058.7
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",178544.52
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",178950.65
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",179270.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",181087.28
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",182185.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",183516.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",185121.16
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",186012.62
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",186243.71
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",186840.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",189611.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",190740.12
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",191304.86000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",191718.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",192904.57
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",198164.44
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",201774.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",203450.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",206851.79
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",207039.53
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",207716.26
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",211166.19999999998
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",214767.96
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",216972.39
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",217792.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",220050.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",221351.99
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",223554.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",225354.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",225364.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",225573.63
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",231862.83000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",232003.64
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",232650.29
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",236077.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",236847.63
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",237895.94
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",238904.25
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",239178.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",240899.18
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",242971.91
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",244157.59
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",247004.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",247790.75999999998
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",251450.65000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",251862.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",253322.97
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",259132.68
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",261131.87999999998
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",261191.2
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",262344.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",263504.65
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",263869.62
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",267246.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",267710.96
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",269658.76
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",269888.25
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",275515.52
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",279246.55
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",282460.48
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",283253.92
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",285535.25
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",289642.16
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",292871.83999999997
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",293691.45999999996
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",293721.85
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",298818.95
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",302422.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",305726.01
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",310618.85
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",313376.35
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",314506.22
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",314574.36
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",317481.63
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",317742.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",320716.03
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",323909.75
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",323985.93
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",324755.18
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",329884.07
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",330822.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",331339.26
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",331408.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",333784.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",336201.92
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",340515.64
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",341320.92
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",341760.93
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",345188.76
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",345610.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",346717.06
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",349029.12
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",349815.81
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",351544.41000000003
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",351617.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",351721.55000000005
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",359151.73
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",359225.58
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",362945.52
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",371702.12
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",372565.57
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",376364.83
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",390467.74
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",390914.80000000005
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",402839.45
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",408776.26
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",410486.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",418859.57
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",422121.66000000003
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",436710.72
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",446138.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",446499.01
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",450053.05000000005
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",450982.88
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",451321.82
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",451885.14
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",455206.85
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",455603.18
