id,municipio,departamento,gestion,mes_reporte,sector,subsector,detalle_obra,fuente_bs,contraparte_bs,mdprya_bs,inversion_total,programa,entidad_financiadora,entidad_ejecutora,beneficiarios,codigo_ine,nombre_geo,departamento_geo,provincia,fecha_inicio_orden_proceder,fecha_conclusion,plazo_ejecucion,comunidades,estado_inicio,estado_preinversion,estado_ejecucion,estado_paralizado,estado_recepcion_provisional,estado_entrega_definitiva,estado_licitacion,estado_conclusion,avance_fisico_porcentaje,avance_financiero_porcentaje,fecha_tentativa_inauguracion,detalle_obra_proyecto,hectareas_conexiones_atendidas,empresa_constructora,empresa_supervisora,viceministerio,sisin_web
79044,BATALLAS Y PUCARANI,LA PAZ,2026,8,RECURSOS HÍDRICOS,OTROS RECURSOS HÍDRICOS,IMPLEM. REASENTAMIENTO Y COMPENSACION DE AFECTACIONES POR INTERVENCIONES DEL PROGRAMA BATALLAS - PUCARANI,1612743.00,0.00,0.00,1612743.00,PROGRAMA MULTIPROPÓSITO,BID,EMAGUA,875,,,,,2022-01-12,2026-08-30,1368,Comunidades de Suriquiña y Andino Palcoco,,,,,X,,,,100.00,82.65,2026-09-15,"Reasentar, Compensar y fortalecer la producción de las Asociaciones y /o Cooperativas piscícolas, en lagunas de altura que son fuentes para agua...",0.00,N/A,N/A,VRHRAPySB,0253-00425-00000
78891,BATALLAS Y PUCARANI,LA PAZ,2026,8,AGROPECUARIO,RIEGO,CONST. PRESA KHOTIA KHOTA Y PRESA TAYPICHACA - PUCARANI (BID MULTIPROPOSITO),48679488.00,8930570.00,0.00,57610058.00,PROGRAMA MULTIPROPÓSITO,BID,EMAGUA,33316,,,,,2016-12-12,2026-08-30,3548,KHOTIA KHOTA (Comunidades de Alto Peñas y Suriquiña) y TAYPICHACA (Comunidades de Suriquiña y Andino Palcoco),,,X,,,,,,90.10,85.72,2026-09-15,"Elevar el nivel de vida de las ciudades y comunidades beneficiarios.• Crear condiciones de almacenamiento de agua, para riego en el periodo seco...",0.00,S&Z,INYPSA GANDARPILLAS,VRHRAPySB,0253-00394-00000
78966,BATALLAS Y PUCARANI,LA PAZ,2026,8,RECURSOS HÍDRICOS,MULTIPROGRAMA RECURSOS HÍDRICOS,IMPLEM. DE PROYECTOS PRODUCTIVOS PARA MUJERES - PROGRAMA MULTIROPOSITO - BATALLAS - PUCARANI,2024069.00,0.00,0.00,2024069.00,PROGRAMA MULTIPROPÓSITO,BID,EMAGUA,2080,,,,,2022-01-12,2026-08-30,1368,"Comunidades de Alto Peñas, Suriquiña y Palcoco",,,,,X,,,,100.00,99.82,2026-09-15,"Implementar emprendimientos productivos sostenibles con enfoque de género y adaptación al cambio climático de crianza cuyes, camélidos y...",0.00,N/A,N/A,VRHRAPySB,0253-00424-00000
80870,BAURES,BENI,2026,8,AGROPECUARIO,Pecuario,Incremento en la Producción y Comercializacion de Huevos de Gallina en la Comunidad Campesina Jasiaquiri,502108.56,134688.00,0.00,636796.56,PAR III,Banco Mundial,EMPODERAR,24,080802,Baures,Beni,Iténez,2024-10-22,2026-10-21,729,Comunidad Campesina Jasiaquiri,,,X,,,,,,33.00,38.00,,"La Comunidad Campesina Jasiaquiri tiene previsto producir y comercializar huevo criollo  en una cantidad anual de 240.000,00 huevos/año. serán...",0.00,,,VDAyDI,
81083,BAURES,BENI,2026,8,AGROPECUARIO,Pecuario,Incremento en la Producción y Comercialización de Huevo de Gallina en la Comunidad Campesina El Cairo,459379.58,116864.00,0.00,576243.58,PAR III,Banco Mundial,EMPODERAR,22,080802,Baures,Beni,Iténez,2024-10-22,2026-10-21,729,Comunidad Campesina El Cairo,,,X,,,,,,34.00,39.00,,"Los beneficiarios de la Comunidad Campesina El Cairo tienen planificado producir 216.000 huevos de gallina, los cuales comercializaran mediante su...",0.00,,,VDAyDI,
80675,BAURES,BENI,2026,8,AGROPECUARIO,Pecuario,Incremento en la Producción y Comercialización de Huevos de Gallina de Comunidad Campesina La Asunta,544871.06,138112.00,0.00,682983.06,PAR III,Banco Mundial,EMPODERAR,26,080802,Baures,Beni,Iténez,2025-03-26,2027-03-26,730,Comunidad Campesina La Asunta,,,X,,,,,,34.00,39.00,,"Los beneficiarios de la Comunidad Campesina La Asunta tienen planificado producir anualmente 231.000 huevos, los cuales seran comercializados...",0.00,,,VDAyDI,
81698,BAURES,BENI,2026,8,AGROPECUARIO,Pecuario,Incremento en la Producción y Comercialización de Huevos de Gallina en la Comunidad Campesina Tujuré.,335832.64,89792.00,0.00,425624.64,PAR III,Banco Mundial,EMPODERAR,16,080802,Baures,Beni,Iténez,2024-10-22,2026-10-21,729,Comunidad Campesina Tujuré,,,X,,,,,,67.00,72.00,,"Los beneficiarios de la Comunidad Campesina Tujuré tienen planificado producir 231.000 huevos de gallina, los cuales comercializaran a través de...",0.00,,,VDAyDI,
79797,BAURES,BENI,2026,8,AGROPECUARIO,AGROPECUARIO,"CONSTRUCCIÓN 4 PUENTES VEHICULARES DE HORMIGON ARMADO, TIPO CAJON TRAMO EL CAIRO II, LA ASUNTA MUNICIPIO DE BAURES",1486451.75,65000.00,0.00,1551451.75,FDI,FDI,GAM BAURES,46,080802,Baures,Beni,Iténez,2024-11-09,2026-08-20,708,El Cairo 2,,,,X,,,,,50.00,0.00,,La integración vial del municipio de BAURES” a través de una vía continua con la construcción de 4 PUENTES VEHICULARES tipo Cajón de H°A°...,0.00,,,VDAyDI,18180008400000
81211,BELéN DE ANDAMARCA,ORURO,2026,8,AGROPECUARIO,Pecuario,"IMPLEMENTACION DE CORRALES MOVILES PARA GANADO CAMELIDO EN LA COMUNIDAD CALASAYA, MUNICIPIO BELEN DE ANDAMARCA",325500.00,225062.00,0.00,550562.00,PAR III,Banco Mundial,EMPODERAR,21,041202,Belén de Andamarca,Oruro,Sur Carangas,2025-04-11,2027-04-05,546,Calasaya,,,X,,,,,,54.00,59.00,,"El subproyecto, priorizado por la comunidad, tiene como objetivo implementar cercos de protección para el ganado. Se instalarán cercos...",0.00,,,VDAyDI,
81164,BELéN DE ANDAMARCA,ORURO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO A LA PRODUCCION Y COMERCIALIZACION DE GANADO CAMELIDO EN PIE DEL AYLLU QUIUTIRI,427294.00,113400.00,0.00,540694.00,PAR III,Banco Mundial,EMPODERAR,21,041202,Belén de Andamarca,Oruro,Sur Carangas,2024-01-07,2026-01-07,730,Ayllu Quiutiri,,,X,,,,,,73.00,78.00,,Consiste en la comercialización de llamas del Ayllu Quiutiri de acuerdo a las exigencias del comprador,0.00,,,VDAyDI,
80953,BELéN DE ANDAMARCA,ORURO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO DE LA PRODUCCION Y COMERCIALIZACION DE LLAMAS EN PIE DE LA MARKA BELEN DE ANDAMARCA,475208.23,208646.77,0.00,683855.00,PAR III,Banco Mundial,EMPODERAR,23,041202,Belén de Andamarca,Oruro,Sur Carangas,2024-01-07,2026-01-07,730,Belen De Andamarca,,,X,,,,,,64.00,69.00,,Consiste en la comercialización de llamas en pie de la Marka Belen de Andamarca,0.00,,,VDAyDI,
79389,BELLA FLOR,PANDO,2026,8,SANEAMIENTO BASICO,AGUA POTABLE,CONST. SISTEMA DE AGUA POTABLE COMUNIDAD EL CARMEN (BELLA FLOR),766403.64,79098.62,0.00,845502.26,PASCIM,BID,EMAGUA,164,090104,Bella Flor,Pando,Nicolás Suárez,,,150,EL CARMEN,X,,,,,,,,0.00,0.00,2026-01-12,"OBJETIVO GENERAL: Mejorar la calidad de vida de la comunidad El Carmen perteneciente al municipio de Bella Flor, mediante la construcción de un...",47.00,,,VRHRAPySB,0253-00535-00000
79298,BELLA FLOR,PANDO,2026,8,AGROPECUARIO,PECUARIA,FORTALECIMIENTO A PRODUCTORES DE GANADO BOVINO EN COMUNIDADES CAMPESINAS DEL MUNICIPIO BELLA FLOR,1499780.00,170100.00,0.00,1669880.00,FDI,FDI,GAM BELLA FLOR,235,090104,Bella Flor,Pando,Nicolás Suárez,2025-02-19,2026-08-18,545,"Bella Flor, 16 de Mayo, Alegria, Campoana Castañera, Cinco Estrellas, Cocamita Santa Lourdes, El Carmen, Fortaleza, Fortin, Karamanu, Mapajo, Montevideo Puerto Evo, Nueva Vida, San Antonio, San Pedro, Santa Elena, Santa Lourdes, Santa Lucia, Santa...",,,X,,,,,,81.00,0.00,,"Incrementar la productividad de la carne bovina en las comunidades campesinas del municipio de Bella Flor, con inversiones en semovientes,...",0.00,,,VDAyDI,TPP-1904-0000003
80069,BELLA FLOR,PANDO,2026,8,AGROPECUARIO,PECUARIA,CONSTRUCCION DE ATAJADOS CON MAQUINARIA PARA EL ALMACENAMIENTO DE AGUA PARA GANADO EN COMUNIDADES DEL MUNICIPIO DE BELLA FLOR,1500000.00,673047.67,0.00,2173047.67,FDI,FDI,GAM BELLA FLOR,36,090104,Bella Flor,Pando,Nicolás Suárez,2023-02-17,2026-08-30,1290,2026-05-16 0:00:00,,,,X,,,,,58.00,0.00,,"•1 Excavadora Hidráulica de 150/170 HP, adquirido y operando al finalizar el proyecto.•36 familia beneficiarias de 18 comunidades garantizan...",0.00,,,VDAyDI,19040010400000
80970,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN AGROPECUARIA INTEGRAL ASAGROPIN RAPIRRAN,468594.34,401399.66,0.00,869994.00,PAR III,Banco Mundial,EMPODERAR,23,,,,,2024-11-13,2026-12-11,729,Comunidad Campesina Monte Video,,,X,,,,,,45.00,50.00,,EL NEGOCIO CONSISTE  EN LA COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN AGROPECUARIA INTEGRAL ASAGROPIN RAPIRRAN,0.00,,,VDAyDI,
81292,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO PRODUCTIVO DEL CULTIVO DE CACAO BAJO SISTEMAS AGROFORESTALES RESILIENTES AL CAMBIO CLIMATICO EN LA ASOCIACION DE PRODUCTORES DE CAFE DE...,419000.00,164500.00,0.00,583500.00,PAR III,Banco Mundial,EMPODERAR,20,,,,,2024-11-22,2026-11-21,729,Comunidad Campesina Santa Lourdes,,,X,,,,,,67.00,72.00,,EL NEGOCIO CONSISTE EN LA COMERCIALIZACION DE CACAO EN GRANO SECO EN LA ASOCIACION DE PRODUCTORES DE CAFE DE BELLA FLOR,0.00,,,VDAyDI,
81997,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO PRODUCTIVO DEL CULTIVO DE CAFE BAJO SISTEMAS AGROFORESTALES RESILIENTES AL CAMBIO CLIMATICO EN LA ASOCIACION DE PRODUCTORES DE CAFE DE...,206067.50,79750.00,0.00,285817.50,PAR III,Banco Mundial,EMPODERAR,10,,,,,2024-11-22,2026-11-21,729,Comunidad Campesina Santa Maria,,,X,,,,,,67.00,72.00,,EL NEGOCIO CONSISTE EN LA COMERCIALIZACION DE CAFÉ EN GRANO SECO EN LA ASOCIACION DE PRODUCTORES DE CAFE DE BELLA FLOR,0.00,,,VDAyDI,
81291,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO PRODUCTIVO EN LOS CULTIVOS DE  COPOAZU Y PLATANO EN SISTEMAS AGROFORESTALES EN LA ASOCIACION DE MUJERES EMPRENDEDORAS PRODUCTORAS...,411575.74,147309.26,0.00,558885.00,PAR III,Banco Mundial,EMPODERAR,20,,,,,2024-11-18,2026-11-17,729,Comunidad Campesina Karamanu Km 35,,,X,,,,,,66.00,71.00,,COMERCIALIZACION DE COPOAZU EN PULPA Y PLATANO,120.00,,,VDAyDI,
81091,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE GANADO EN PIE EN LA COMUNIDAD CAMPESINA VILLA AMAZONICA,459330.01,477664.99,0.00,936995.00,PAR III,Banco Mundial,EMPODERAR,22,,,,,2024-02-07,2026-01-07,729,Comunidad Campesina Villa Amazonica,,,X,,,,,,44.00,49.00,,Incremento en la producción y comercialización del ganado en pie,0.00,,,VDAyDI,
81181,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA COMUNIDAD NUEVA VIDA,435000.43,236867.54,0.00,671867.97,PAR III,Banco Mundial,EMPODERAR,21,,,,,2024-11-18,2026-11-17,729,Comunidad Nueva Vida,,,X,,,,,,59.00,64.00,,EL NEGOCIO CONSISTE EN LA COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA COMUNIDAD NUEVA VIDA,0.00,,,VDAyDI,
81409,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE CACAO EN GRANO SECO EN LA COMUNIDAD CAMPESINA 16 DE MAYO,391440.66,140884.26,0.00,532324.92,PAR III,Banco Mundial,EMPODERAR,19,,,,,2024-10-21,2026-10-20,729,Comunidad Campesina 16 De Mayo,,,X,,,,,,69.00,74.00,,EL NEGOCIO CONSISTE EN LA COMERCIALIZACIÓN DE CACAO EN GRANO SECO EN LA COMUNIDAD CAMPESINA 16 DE MAYO,108.00,,,VDAyDI,
81887,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE FRUTO DE COPOAZÚ EN LA ASOCIACIÓN DE PRODUCTORES DE ASAI COMUNIDAD SAN PEDRO,272560.00,74190.00,0.00,346750.00,PAR III,Banco Mundial,EMPODERAR,13,,,,,2024-02-07,2026-02-07,730,Comunidad Campesina San Pedro,,,X,,,,,,72.00,77.00,,Incrementar la capacidad productiva del cultivo de copoazú para la comercialización en la Asociación de productores de Asaí Comunidad San Pedro,0.00,,,VDAyDI,
80546,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO A LA PRODUCCIÓN Y COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN INTEGRAL DE PRODUCTORES AGROPECUARIOS Y...,509033.65,389307.67,0.00,898341.32,PAR III,Banco Mundial,EMPODERAR,28,,,,,2024-09-10,2026-08-10,729,Comunidad Karamanu Km 35,,,X,,,,,,51.00,56.00,,EL NEGOCIO CONSISTE EN LA COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN INTEGRAL DE PRODUCTORES AGROPECUARIOS Y...,0.00,,,VDAyDI,
80466,BELLA FLOR (COSTA RICA),PANDO,2026,8,AGROPECUARIO,Pecuario,INCREMENTO A LA PRODUCCIÓN Y COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN DE GANADEROS DEL MUNICIPIO DE BELLA FLOR,522141.69,973918.31,0.00,1496060.00,PAR III,Banco Mundial,EMPODERAR,29,,,,,2024-10-21,2026-10-20,729,Comunidad Campesina Santa Rita,,,X,,,,,,30.00,35.00,,EL NEGOCIO CONSITE EN LA COMERCIALIZACIÓN DE CARNE DE GANADO BOVINO (PV) EN LA ASOCIACIÓN DE GANADEROS DEL MUNICIPIO DE BELLA FLOR,0.00,,,VDAyDI,
80697,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Producción y Comercialización de Papa en la Comunidad Campesina 6 de Noviembre,545108.90,251667.10,0.00,796776.00,PAR III,Banco Mundial,EMPODERAR,26,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Campo Grande (6 De Noviembre),,,X,,,,,,62.00,67.00,,"Mejorar la producción de papa de consumo en calidad y cantidad para comercializar a mejor precio, entregando al comprador en sacos de 46 kg...",26.00,,,VDAyDI,
80615,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Producción y Comercialización de LIMON Variedad Eureka (cuatro estaciones) Comunidad SANTA ROSA,566955.25,150713.75,0.00,717669.00,PAR III,Banco Mundial,EMPODERAR,27,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Santa Rosa,,,X,,,,,,70.00,75.00,,Producir limón de la variedad Eureka (cuatro estaciones) y comercializar con el comprador en la Comunidad de Santa Rosa,13.75,,,VDAyDI,
80779,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Producción y Comercialización de tomate y hortalizas Comunidad Flor de Oro,507025.74,138244.45,0.00,645270.19,PAR III,Banco Mundial,EMPODERAR,25,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Flor De Oro,,,X,,,,,,72.00,77.00,,"Mejorar la producción de tomate en la Comunidad de Flor de Oro, para comercializar con el comprador, a través de la innovación tecnológica",43.50,,,VDAyDI,
81579,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Apoyo a la producción y comercialización de naranja comunidad Candado Grande,356991.52,89427.84,0.00,446419.36,PAR III,Banco Mundial,EMPODERAR,17,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Candado Grande,,,X,,,,,,66.00,71.00,,Producción y Comercialización de naranja en la Comunidad de Candado Grande,25.50,,,VDAyDI,
80083,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,FORTALECIMIENTO AL SECTOR PRODUCTIVO MEDIANTE LA CONSTRUCCION DE RESERVORIOS PARA EL ALMACENAMIENTO DE AGUA PARA RIEGO - MUNICIPIO DE BERMEJO,893190.48,197692.84,0.00,1090883.32,FDI,FDI,GAM BERMEJO,36,060202,Bermejo,Tarija,Arce,2024-12-09,2026-02-09,720,"BARREDERO, CABECERA EL NUEVE, EL CINCO, EL TORO, LA FLORIDA, COLONIA LINARES, QUEBRADA CHICA, SANTA ROSA, VILLA NUEVA",,,X,,,,,,20.00,0.00,,"Fortalecer la producción frutícola, mediante la construcción y uso de reservorios de almacenamiento de agua para riego en comunidades...",0.00,,,VDAyDI,16030024600000
81841,BERMEJO,TARIJA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO CANDADO GRANDE MUNICIPIO BERMEJO - Tarija,1175000.00,0.00,0.00,1175000.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,15,060202,Bermejo,Tarija,Arce,2024-10-09,2026-07-02,105,CANDADO GRANDE,,,,X,,,,,82.86,82.86,2026-09-15,El sistema de riego ha desistido parcialmente,15.00,COBIMAR S.R.L.,,VRHRAPySB,TPP00860000068
79935,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Apoyo a la Producción de PAPA Comunidad ARROZALES,840000.00,266250.00,0.00,1106250.00,PAR III,Banco Mundial,EMPODERAR,40,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Arrozales,,,X,,,,,,66.00,71.00,,Producción y comercialización de papa para consumo en variedades Desiré y Marcela al rededor de 5.4 toneladas a un precio de 1800 bs/tn,30.00,,,VDAyDI,
81842,BERMEJO,TARIJA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE MICRO RIEGO QUEBRADA CHICA MUNICIPIO BERMEJO - Tarija,505000.00,0.00,0.00,505000.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,15,060202,Bermejo,Tarija,Arce,2024-10-09,2026-07-02,105,QUEBRADA CHICA,,,X,,,,,,100.00,100.00,2026-09-15,Se encuentra paralizado por la inscripcion de presupuesto de los nuevos sistemas,15.00,COBIMAR S.R.L.,,VRHRAPySB,TPP00860000070
80289,BERMEJO,TARIJA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE MICRO RIEGO FLOR DE ORO MUNICIPIO BERMEJO - Tarija,1079000.00,0.00,0.00,1079000.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,32,060202,Bermejo,Tarija,Arce,2024-10-09,2026-07-02,105,FLOR DE ORO,,,X,,,,,,100.00,100.00,2026-09-15,Se encuentra paralizado por la inscripcion de presupuesto de los nuevos sistemas,32.00,COBIMAR S.R.L.,,VRHRAPySB,TPP00860000069
81036,BERMEJO,TARIJA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. MICRO RIEGO COMUNIDAD CAÑADON BUENA VISTA MUN. BERMEJO - TJA,770000.00,0.00,0.00,770000.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,23,060202,Bermejo,Tarija,Arce,2024-10-09,2026-07-02,105,CANDADO CHICO,,,X,,,,,,100.00,100.00,2026-09-15,Se encuentra paralizado por la inscripcion de presupuesto de los nuevos sistemas,23.00,COBIMAR S.R.L.,,VRHRAPySB,TPP00860000169
79684,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,Producción y Comercialización de Papa Comunidad de Porcelana,1063148.83,304724.63,0.00,1367873.46,PAR III,Banco Mundial,EMPODERAR,53,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,Porcelana,,,X,,,,,,15.00,20.00,,Mejorar la producción de papa en calidad y cantidad para entregar al comprador el producto seleccionado,124.50,,,VDAyDI,
81081,BERMEJO,TARIJA,2026,8,AGROPECUARIO,AGRICOLA,"Producción y comercialización de limón variedad Eureka 4, en la comunidad ""La Florida""",461344.75,121391.25,0.00,582736.00,PAR III,Banco Mundial,EMPODERAR,22,060202,Bermejo,Tarija,Arce,2024-01-07,2026-01-07,730,La Florida,,,X,,,,,,70.00,75.00,,"Producir y comercializar limón variedad Eureka, en la Comunidad de La Florida por mujeres productorasEl producto será comercializado...",11.25,,,VDAyDI,
82030,BERMEJO,TARIJA,2026,8,AGROPECUARIO,RIEGO,SISTEMA DE MICRO RIEGO EN LA ZONA ALTA EN LA COMUNIDAD CANDADO CHICO,337000.00,0.00,0.00,337000.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,10,060202,Bermejo,Tarija,Arce,2024-10-09,2026-07-02,105,CAÑADON BUENA VISTA,,,,,,,,,0.00,0.00,,,0.00,COBIMAR S.R.L.,,VRHRAPySB,TPP00860000067
80325,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,COSECHA DE AGUA DE LLUVIA PARA RIEGO EN HUERTOS FAMILIARES MEDIANTE CONSTRUCCIÓN DE COBERTIZOS EN LA COMUNIDAD DE QUIVINCHA ALTA,480500.00,110421.25,0.00,590921.25,PAR III,Banco Mundial,EMPODERAR,31,050301,Betanzos,Potosí,Cornelio Saavedra,2025-03-01,2026-03-07,546,Quivincha Alta,,,X,,,,,,76.00,81.00,,"Fortalecer la producción agrícola y la seguridad alimentaria, es decir que con el proyecto se pretende Mejorar las condiciones de almacenamiento...",8.05,,,VDAyDI,
80315,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"Incremento de la capacidad productiva y de la comercialización de zanahoria por la comunidad de Mora Mora, para cumplir el acuerdo de negocio",548556.63,199586.52,0.00,748143.15,PAR III,Banco Mundial,EMPODERAR,31,050301,Betanzos,Potosí,Cornelio Saavedra,2024-11-18,2026-01-07,590,Mora Mora,,,X,,,,,,66.00,71.00,,Comercializar zanahoria debidamente seleccionado libre de daños mecánicos .,11.00,,,VDAyDI,
81169,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y DE COMERCIALIZACION DE CEBOLLA POR LA COMUNIDAD DE LAMANI MUNICIPIO DE BETANZOS, PARA CUMPLIR EL ACUERDO DE...",431717.50,174786.50,0.00,606504.00,PAR III,Banco Mundial,EMPODERAR,21,050301,Betanzos,Potosí,Cornelio Saavedra,2024-01-07,2026-01-07,730,Lamani Baja,,,X,,,,,,61.00,66.00,,PRODUCCIÓN DE ZANAHORIA EN DOS CICLOS AL AÑO,20.00,,,VDAyDI,
79865,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,COSECHA DE AGUA DE LLUVIA PARA RIEGO EN HUERTOS FAMILIARES MEDIANTE CONSTRUCCION DE COBERTIZOS EN LA COMUNIDAD EL TERRADO,666500.00,99567.50,0.00,766067.50,PAR III,Banco Mundial,EMPODERAR,43,050301,Betanzos,Potosí,Cornelio Saavedra,2025-10-06,2026-10-12,548,EL TERRADO,,,X,,,,,,82.00,87.00,,POR TEMAS DE SEQUIA LA COMUNIDAD OPTA POR COSECHA DE AGUA QUE LES BENEFICIARA EN GRAN MANERA YA QUE ESTE ELEMENTO HIDRICO LES SERVIRA COMO RIEGO...,6.76,,,VDAyDI,
80010,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACION DE ZANAHORIA POR LA COMUNIDAD DE POCO POCO DEL MUNICIPIO DE BETANZOS, PARA CUMPLIR EL...",780961.75,385430.00,0.00,1166391.75,PAR III,Banco Mundial,EMPODERAR,38,050301,Betanzos,Potosí,Cornelio Saavedra,2024-01-07,2026-01-07,730,Poco Poco,,,X,,,,,,61.00,66.00,,(en blanco),190.00,,,VDAyDI,
78974,BETANZOS,POTOSí,2026,8,AGROPECUARIO,Infraestructura,CONSTRUCCIÓN PUENTE VEHICULAR Y ACCESOS POTOBAMBA,1749991.00,437497.75,0.00,2187488.75,PAR III,Banco Mundial,EMPODERAR,1969,050301,Betanzos,Potosí,Cornelio Saavedra,2025-05-08,2026-09-08,279,BETANZOS,,,,X,,,,,0.00,0.00,,"CONSTRUCCIÓN DE PUENTE VEHICUALR DE 1 VÍA, CONSTRUCCIÓN DE 2 VIGAS POSTENSADAS CON UNA LONGITUD DE LUZ DE 40,5 METROS EN LA COMUNIDAD POTOBAMBA...",0.00,ANGOVA S.R.L,MARIA FLORES GUTIERREZ,VDAyDI,0047-50496-00000
80631,BETANZOS,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y DE LA COMERCIALIZACION DE MAIZ EN LA COMUNIDAD DE SANTIAGO ALTO, MUNICIPIO DE BETANZOS PARA CUMPLIR EL...",499779.00,139041.00,0.00,638820.00,PAR III,Banco Mundial,EMPODERAR,27,050301,Betanzos,Potosí,Cornelio Saavedra,2025-01-16,2026-08-30,591,Santiago Alto,,,X,,,,,,71.00,76.00,,SE RECOMIENDA SU ELABORACION,20.00,,,VDAyDI,
